step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
1,TRANSFER,2515.589721372188,C5816786041,17795.115403238193,416195.52085095394,M1331332564,431167.4582198658,436102.2644994475,1
7,CASH_OUT,12338.758063973446,C8020722158,497165.15134285745,495812.17148061405,M2315101471,141730.57463203958,23791.596273056213,1
7,CASH_OUT,15515.21223469198,C1910079209,116364.17445777591,81808.10206913813,M2027608987,343377.86014095444,192735.21734986771,0
9,PAYMENT,12913.6946454685,C6011930790,26915.262454229538,345888.81957099115,M8818854881,337109.81622369844,79120.37090763135,1
3,PAYMENT,10653.012451658251,C6444303998,94937.66454795998,337146.7868500123,M7479075986,110746.77442982001,347677.1253659348,1
9,CASH_OUT,934.8293462895616,C2781276808,19478.92317423211,489977.7236791392,M4165663699,17399.599934175058,52862.280215567436,0
1,DEBIT,19372.926674128237,C9037895648,195905.44730858583,492800.3669764002,M5596050853,204624.78689269864,332403.87929012225,0
1,TRANSFER,15994.412413926035,C7063912871,401200.89222566213,343339.30586206476,M9008144081,144596.57598293485,143090.43539895368,0
4,PAYMENT,5927.158530349198,C1874743708,170622.22487886032,121807.39599109713,M3624325599,404488.8748068543,99458.40686861235,0
9,PAYMENT,19601.409554241127,C6701793121,222091.70343918327,399277.9190652995,M8542965837,400182.0942276727,468176.2789124927,1
6,CASH_OUT,12077.44363376281,C7766331776,337793.3867837194,53514.567105519054,M4512641834,228511.97609631275,9262.288372977933,0
3,TRANSFER,11690.210898324205,C5390064220,254447.03503494008,390349.65208581433,M9426245804,303256.1126616095,218888.63594478447,0
1,CASH_OUT,14986.656270647689,C3991991343,430722.8430106621,455098.0620723482,M6689566108,302129.7579934626,10813.496230896892,0
4,TRANSFER,16254.218782993737,C3129031412,433017.83752287825,191416.69738421764,M5215285315,413579.07421381166,241796.52405216452,1
9,TRANSFER,13163.924285896903,C2885901094,4955.347745576822,315317.64749154024,M2352077434,212501.20706159875,250523.6888972091,1
3,TRANSFER,2649.1053526873807,C7495213584,389023.15324159956,215071.36604841315,M3085196483,137723.33989525452,160831.23569737351,1
9,PAYMENT,6831.5233692905185,C4284795161,230366.80012083694,218882.52749406424,M7347959704,132517.45907027373,66080.88876251184,1
7,DEBIT,18568.86444248839,C3915843522,494420.2706518315,155185.44455406003,M1622480472,268096.13964110205,188193.76886723767,1
4,CASH_OUT,4569.850675692654,C5086412390,241616.03793771757,381064.8102251623,M2094218437,224574.10136610628,336131.469966283,0
3,DEBIT,7506.123774366515,C4334996160,493447.9726941488,468088.2820832526,M9222827207,220060.38549246808,391197.90432222956,1
5,CASH_OUT,8698.3299705895,C3625670717,377284.6806028683,470375.42961723055,M4253116049,45568.66954485361,265375.30119407113,1
5,TRANSFER,8844.159294919598,C4682113706,124302.44230665316,87390.64243746691,M8548612864,359301.8703450978,294917.1972198778,1
3,PAYMENT,12297.497691641058,C3891571450,269197.4896434788,437371.82482828305,M4477937391,106868.34399095536,100308.18556232634,0
9,DEBIT,18867.20917111968,C2752857986,496067.8197392914,368715.72071356105,M1964475556,98476.81510436068,143665.16661382472,0
4,PAYMENT,4889.784965466849,C1953055210,428765.30387596186,126418.70034514464,M8448804690,206379.16013869672,80947.80502617921,1
5,CASH_OUT,2517.8773883882695,C4140980533,48683.44689561055,33642.306460757274,M9053010790,113889.17080890072,124647.67500230567,0
4,PAYMENT,4029.6627482127524,C2997397084,353185.99840499804,133998.633442189,M5650325605,291929.1336540077,112443.39011276589,1
5,PAYMENT,17749.80551416446,C4754534485,172789.79293540653,456104.11839076283,M9225220272,185731.66966723575,259724.3931956188,0
7,DEBIT,12951.6351718386,C3283107526,3491.1309401740587,316589.3374478861,M2259922770,224455.86129639504,281344.3778953647,0
9,TRANSFER,5789.545105859286,C7487813532,201740.4845134998,360527.3304489359,M7402483460,268584.6608020144,472473.7104107523,1
7,PAYMENT,16337.344085475483,C7032576424,117377.21086248565,128576.17555454792,M9347497190,101767.76124090242,97785.32355076153,0
5,TRANSFER,17241.26292763238,C3080243470,409434.63526023575,359694.0777874101,M4745903638,77875.8114327649,320837.855080748,1
7,CASH_OUT,16945.635339936533,C9647348362,168665.30442288273,14060.75313896188,M8652065960,440210.9514368024,408629.63449376146,1
5,PAYMENT,18386.638019427133,C2759816621,413761.84697690856,187660.6728865069,M1434495248,216861.85141571052,280120.73189152626,1
3,DEBIT,5119.596301449896,C8077136440,298.96941739765424,313376.6742711656,M5180696654,206046.80481626958,127501.82625053785,0
7,CASH_OUT,15125.334382050938,C7353373701,153909.57501305957,73048.28277066011,M7179103756,17806.07513642074,131275.1150100001,0
2,CASH_OUT,9264.735995755385,C4191510887,120582.60715388098,411501.78722346737,M5157398617,248988.1512936966,19626.526535499954,1
9,DEBIT,16855.771202512224,C5216400944,116783.68053430549,117515.64940595932,M6390966619,277084.86080550007,152722.11327424084,1
1,PAYMENT,14596.964475516103,C2934790737,34093.30988273135,326140.5564092231,M3346729193,279420.43547733326,372301.83950169006,0
6,PAYMENT,15551.304185344521,C7499866956,93562.13520525086,202598.57128766485,M6768887799,353515.58466144215,23758.87860355519,1
7,CASH_OUT,13157.620569853323,C5248657909,277774.78494280996,298021.7977388236,M7706953770,88740.91749550588,109647.64125241533,0
8,PAYMENT,3630.8325124471667,C9773920489,145680.53641887225,53725.276314454066,M4284119142,126111.56711530942,353116.249265891,0
9,TRANSFER,10946.035686049072,C2917217090,208697.391164574,8456.399960803663,M4812248762,405365.23261520633,391325.7814114383,0
2,DEBIT,19694.927816537715,C9890597378,188433.44017359425,454782.2136901506,M8532000472,473585.308421697,227659.2050309642,1
2,TRANSFER,18754.022523292668,C8427006669,437952.4624999473,134815.0043835914,M8281733399,67966.37368366032,349037.1692393244,1
5,PAYMENT,959.1573423605322,C6903348355,452649.49950525776,409838.50139022956,M5535495389,248824.77725260908,193976.084327446,0
5,CASH_OUT,3379.8148330157987,C6797969374,246478.48582793004,499675.1502361001,M6021353024,107088.12636979342,79956.62251206375,1
6,DEBIT,2721.402591745782,C8912727807,165077.9751578022,105715.62899945558,M2890737912,30036.584177491222,199074.74676145325,1
3,PAYMENT,14547.00020870738,C2603058568,53400.35200118182,132585.37059167778,M4578608362,162751.6690630677,289983.9101015714,0
8,PAYMENT,16373.928064153208,C1445296119,476701.4396910475,331429.89381733286,M9286742381,71843.81259210638,474026.64092644514,0
1,CASH_OUT,4348.876189582371,C9798917679,30113.472450148725,482724.31730031065,M7994022794,354966.5367171231,34375.47604433866,1
6,CASH_OUT,10166.468589741396,C3495440803,148825.13878414023,457907.174095372,M6991243962,266862.7068357222,253697.0469224803,0
4,TRANSFER,16829.99025742288,C7648748345,149033.10058500207,251437.76003279246,M6386022224,71917.23549515544,164459.88910536218,1
1,DEBIT,14682.750740848387,C3237992303,160200.64307010744,397555.1412633623,M4374423304,4620.7942027571835,254155.84713834728,0
7,DEBIT,10890.520389287782,C2504110397,82143.42163620464,67872.92654995053,M8803957632,404078.5245121064,11987.723688265838,0
9,CASH_OUT,11847.91904012958,C8552708083,391580.7154618486,488719.09210200614,M7050719941,88097.20308212377,156512.67735079068,1
4,TRANSFER,10216.374883633971,C1062827874,61248.93098299461,482176.61701799324,M2403479765,303108.32111038297,409934.07376350247,1
4,DEBIT,6021.21418124453,C1890098898,317453.3295765814,81864.47893958549,M5637078308,168460.9565383728,276970.86692731874,1
6,CASH_OUT,11343.937657894421,C2660521018,61923.01335290873,149711.56240155332,M9798509914,292742.9691575178,225291.2464080587,1
3,PAYMENT,13808.817510796805,C2490193278,35267.81879647828,50077.498753383465,M7218913779,157826.813491162,142762.5358576698,1
6,DEBIT,17479.126025630074,C1681520569,454714.75184293825,135858.79944908986,M7208971391,43469.78034612708,149021.26139567795,0
7,TRANSFER,12762.197944187037,C2109093775,95064.38315935284,407977.8947076033,M1541823417,111475.0042788768,191550.71679529222,0
3,TRANSFER,15246.318587158845,C3326353652,410625.0772798521,189157.80358262974,M5928271423,94029.28323953779,417785.3549822802,1
7,TRANSFER,3285.4255355960026,C8551700541,272315.4355535679,44198.48357337919,M9717650857,214009.6762198219,483606.6034041342,0
3,PAYMENT,9284.99374095382,C6613112139,38928.259804384805,171112.76238945228,M8129086800,329141.89171307866,219327.69067518724,1
2,DEBIT,285.6992345591566,C7077255100,477724.09571903374,490691.66712064005,M7148607892,131903.0374731788,196676.41937388093,0
4,DEBIT,5008.9094039802985,C4061356810,123480.58349594627,314841.79762960144,M5263174720,6034.967650308976,423275.3879099314,0
8,PAYMENT,14556.588130748796,C6953735183,429822.67267630325,208080.47320307887,M5511672344,259468.68213237845,213452.6603181518,1
9,DEBIT,19837.018031852334,C9025746141,84405.0028922821,83269.256748635,M5744061388,302879.74467948603,276009.0861478256,1
7,PAYMENT,2073.6441817855966,C3511130329,426971.44107092643,493088.39864184737,M3265577828,481435.24700090487,115470.83229937221,1
1,PAYMENT,8089.736885639636,C5868992177,6614.406452646993,410424.50463156437,M8974089272,294735.40154662344,371751.2678895376,0
3,PAYMENT,16021.412277113273,C7231036694,255890.22828474033,140738.6512254597,M4984331823,235586.2796890709,265994.15913539095,1
9,TRANSFER,4160.309129115087,C9411684157,384721.2897107784,35034.34786059473,M2464670475,286700.8129488519,404517.27512017085,1
1,DEBIT,11146.190491115496,C7585264632,467397.7587463917,28312.778688779017,M5131178199,463950.3149310135,390366.36501433485,1
9,PAYMENT,14688.11879099053,C8508602818,454601.06810324354,60189.074752766915,M1275963328,414189.07280082314,107502.38413501429,1
8,DEBIT,12358.110460177562,C6261514812,409812.43477382243,290384.29180721083,M3760704256,161489.366681904,357817.7752788812,1
1,TRANSFER,3841.692218846781,C3270854109,444095.674830652,464381.71060274617,M9142368386,118627.18182856863,400027.2039756857,1
6,PAYMENT,7172.152916846215,C4547289567,99609.84291853826,248371.71400299223,M3805417618,131316.80618303682,173053.62039119753,0
5,CASH_OUT,15697.456511259405,C6490933357,142092.14785586437,421472.7412280986,M5149907889,252210.5198576065,86304.55645113726,0
6,TRANSFER,11129.10763122713,C3811954074,144484.26246052925,222943.30992990392,M8737896776,372024.7256142889,1316.07778979409,0
5,CASH_OUT,204.06930950396344,C5566152777,188526.96550084942,354291.7728839126,M3877498928,251609.60359148105,225451.8265465741,0
6,DEBIT,15243.716124559067,C8673853911,196660.33519259436,365936.36864325043,M3061663793,33898.19791405629,176216.36576942078,1
5,DEBIT,802.6959633107575,C4211942227,272277.6623273377,86981.85295166932,M5945472804,361790.3502199905,277454.9169127045,1
5,TRANSFER,14940.10227635152,C2992822436,79939.8816832207,180608.02948790588,M7192694441,402985.06433547696,94020.54629439289,0
4,DEBIT,4129.363147288224,C7078413692,345623.33189299464,318651.078269012,M9613121171,144748.93255985982,429832.7738332376,0
3,CASH_OUT,19165.662254375668,C4815924319,83783.26965225325,35348.30409218309,M8166173975,332062.8696416752,128877.60781405483,0
3,PAYMENT,7422.020950911481,C3706000699,155154.24105227378,180770.0938814783,M5177399487,213295.9505271967,113214.80254382499,1
4,PAYMENT,6605.939165127774,C8661244079,251672.56530307702,267399.73314059625,M7901267535,444559.6778637214,240357.02824217797,1
9,PAYMENT,3062.872201615649,C7137443544,398220.28076173866,498112.2465223193,M5810027745,422612.7790803699,249425.51187213714,1
2,TRANSFER,6181.523888255276,C2874407878,369734.61661936366,237266.78131122037,M2377538135,262715.99915482115,107542.61439254643,0
9,DEBIT,17545.350160381193,C5700100497,322767.1782052611,408028.3785571618,M6293839563,345752.77290679724,135930.3633629579,0
1,CASH_OUT,19927.053318782222,C8507623175,77886.63029008509,216033.64253330886,M3610034045,441674.850511052,84852.61957762246,0
1,DEBIT,7429.359657086282,C8330812796,273522.6728077889,398195.36130985443,M2729459675,247858.50503913776,359230.0891615834,0
5,DEBIT,9027.351555995398,C5319528386,43723.25089994272,297707.4008100542,M1892681998,156625.37024441097,385044.51562704094,0
6,DEBIT,14469.211670234467,C3000706394,188681.58839832537,443297.7207511992,M8788523314,376833.06895479065,231164.24872964132,1
6,PAYMENT,17735.296031254984,C2366248204,206758.26514497958,205471.27617505495,M8136479292,110033.12739234588,357043.5113425087,1
3,CASH_OUT,11901.582250317004,C5128148258,19905.719722876915,302152.20991073945,M6310025246,194265.57400302103,367967.69596872275,1
7,CASH_OUT,7891.361393738804,C9648769437,136994.04973498592,315009.3403094137,M7769552798,432863.61855339684,69137.7638389043,1
9,DEBIT,8311.174632887612,C9934486523,477824.7336332447,208691.47090023666,M1809107450,362211.1701346575,483089.01241726836,1
8,PAYMENT,13942.801115286456,C9657549909,476816.30391484476,72156.02184374076,M1241577698,201905.50262374963,410515.9735482155,0
6,PAYMENT,164.04344572514577,C5368625054,176163.52712626965,46779.70345616778,M1346640188,107372.2512041787,102241.73059791175,1
8,CASH_OUT,12429.82781545083,C9231748503,21550.05447416203,8335.77529981655,M9558886228,177984.19541611825,93082.51787303512,0
5,PAYMENT,7174.310907783012,C8327894960,89547.46966409078,436767.1321226073,M8660434511,142052.07461371648,62830.572789791375,1
8,PAYMENT,15904.526892413976,C9612896185,196108.89671677008,118237.45611934728,M6797361270,88044.64397192695,69189.2812709592,0
4,PAYMENT,1950.51373248033,C2728015484,473889.8489846149,105753.37464088402,M1550550858,371666.4567828283,374080.8995143481,0
8,TRANSFER,11805.22511227297,C6972554066,70599.53176859247,368017.7002130328,M5822912738,126034.94342508576,234827.12847581177,0
2,DEBIT,9671.360508733862,C1297762883,381757.9218341061,160008.0565436959,M3661025253,227083.7350838819,391467.0863699336,0
5,CASH_OUT,12882.277965514026,C3741573148,54341.26968734604,253022.3462059183,M8196356724,192929.72341805452,373127.4471751027,0
9,CASH_OUT,1390.58653021107,C5889543228,490628.7886956384,81255.53264872814,M3773515053,491038.6893178154,302306.3567526108,0
4,TRANSFER,11641.677369819812,C6890487265,190808.24955456748,479872.8607309846,M1058056226,195546.12207411026,343183.30328933976,1
6,DEBIT,11273.543300394522,C3719026366,387617.269449528,425790.7000086187,M5621356920,39991.241398377395,9177.862189570895,0
1,CASH_OUT,11257.135878881802,C2980696745,171295.54140556592,431894.8114825016,M6051236432,44912.87628604202,155888.82340251099,0
9,PAYMENT,12109.404565269451,C3164679693,313834.4385794044,203386.8742860026,M4078282905,295376.8606765324,318911.0896297051,1
1,CASH_OUT,13561.711950804609,C6851597978,96008.04237001836,381180.6068535864,M8327172982,299681.7758691328,4672.476743122101,0
5,PAYMENT,16119.281093647318,C5767685495,73010.50964848127,71938.07769489007,M6300844606,209379.49524132747,16488.471841296705,1
4,TRANSFER,5469.432330551465,C3712888235,469032.06978406565,4309.501295890139,M3812218795,215921.84615601483,425943.9912351916,1
3,PAYMENT,16518.483262583235,C1233606486,458823.6389522167,9986.466289014063,M1835577153,26966.291420435606,342012.4308460359,0
6,CASH_OUT,10015.288077042727,C3767061562,443734.4701064412,293300.8687022802,M4142539943,258273.2551946311,132684.86656017197,0
2,CASH_OUT,1633.45975477319,C1299791541,312716.7250832967,227697.4526239704,M5957025876,252369.73769017585,343981.4200593545,1
3,CASH_OUT,1265.1634919551861,C7677332885,404134.1056081391,259007.67445425986,M4674961544,74774.65927847226,396228.3345696316,0
5,TRANSFER,6751.34254205161,C7784872177,34518.468455687456,3731.5702086097026,M3210488778,51919.69305546379,153397.14155505062,1
9,TRANSFER,15719.449844518203,C5074826157,167394.52094533958,211343.30982871287,M1453980623,61786.24529974525,18018.688749593726,0
2,DEBIT,14182.850601344224,C5555263409,156851.56237857812,359034.08060043043,M7524755561,50514.123245629264,466389.56234386726,1
8,CASH_OUT,15793.437796980888,C8240028691,317822.66097630665,221346.85098371792,M6576318156,304854.0977683799,172589.91914781524,0
2,PAYMENT,10393.654223188027,C9204302501,177978.88673532027,366109.60315611114,M2129687376,98241.3262014593,53240.88164235319,0
5,TRANSFER,8859.960059314262,C9081477644,74253.39082184041,116509.48219841739,M3937228242,125715.07609373172,245928.4356965737,1
7,CASH_OUT,3034.3052814550506,C3510407489,298233.53770677187,406571.00224086276,M3155387445,86786.07207571987,384233.8978320669,1
8,CASH_OUT,6631.0357968253,C4581109168,407191.96033454075,294215.62022672617,M8908493884,478917.65222425153,110823.65730877958,1
1,TRANSFER,8736.985386860119,C8054817089,191061.7472299866,105381.54971495311,M7953273585,427308.7315759177,134745.02506668167,1
6,DEBIT,1863.148550624383,C8475668554,66134.35754924086,118360.23792691647,M4843433933,115247.41867576043,121357.49339929158,0
1,TRANSFER,4490.177858953104,C8312784019,98344.09865641153,314015.23228476854,M2497236221,163783.146961063,495836.5264158391,1
2,TRANSFER,12004.683351868402,C9227749584,118741.652584692,414969.7966062217,M1786707119,104946.42115249859,98701.86686527127,1
1,PAYMENT,14739.695973359878,C7858102506,149948.7964972681,207813.8910145776,M7825930221,245937.97973041187,287760.108483062,0
5,PAYMENT,19967.115476719697,C5192691130,321397.5352531546,129150.21456379611,M9668880345,9805.266237126798,462632.32082848216,0
9,DEBIT,18668.9552937368,C4436289238,300472.7422688595,433505.8034553002,M8256942186,335684.00444839784,73448.28443888962,1
6,CASH_OUT,12887.04747075031,C8263699408,348039.9307835196,334634.14587541745,M2294467912,261579.07490882082,485427.0989338501,0
1,TRANSFER,8482.836260552032,C5844452205,181250.9922657566,224042.74364153825,M7983547728,449319.46415055165,473738.6171978123,1
1,DEBIT,12759.929557693831,C3874658576,411998.8259399892,243950.09763965092,M7461455101,82196.34216420708,442285.9935291313,0
2,PAYMENT,15734.467199796616,C6609448348,102043.83057788013,102128.2339681982,M3512890090,402054.62303056585,107278.26066500113,1
9,TRANSFER,2454.8901993754075,C7082610246,234520.37375907696,313401.31503242196,M6724049623,395980.5072333579,317027.52800549165,0
3,CASH_OUT,8257.107304956136,C7334866170,400469.36077071517,179371.25527144433,M9895651384,63590.59460844346,380445.73648062005,1
1,PAYMENT,16812.06548414878,C9342473431,90079.32386630963,497822.5883371746,M1384486310,199279.61207206378,493013.96409821487,1
5,PAYMENT,7738.275743467576,C5616321951,54931.556870391476,240091.75763094393,M7158030787,85076.32057225844,90211.91104068521,0
7,PAYMENT,11480.258197421012,C3275822675,441841.98384399485,242942.8030948066,M2309269970,127360.25022877446,383012.94975964824,0
6,DEBIT,11796.610281157744,C6008025592,171464.83137959795,282925.8937053359,M3954551347,131623.08741527217,169400.58496355647,1
1,CASH_OUT,3771.077437359423,C8003291839,341935.062454516,458378.00155937334,M9005625002,278118.19701288635,87813.23278400116,1
5,TRANSFER,7308.485288880539,C5383103543,12674.30213196924,400409.0499298751,M1828860016,205705.46588023275,210688.47060692747,0
5,DEBIT,6756.7746459644495,C2519115683,345023.4442047248,225565.0348989207,M7941758271,473866.40200315265,396917.9560743082,0
6,DEBIT,621.3144997880894,C2299137548,158050.65577348525,359349.632986398,M1807521347,63185.07097350257,232424.9018520261,0
3,DEBIT,581.4161014379694,C1730640153,27870.42679372087,293117.7493903808,M8100168219,486846.0674250994,268761.5501015243,0
5,PAYMENT,16650.77116914789,C9152870403,304906.3807740585,246183.52435062447,M1637730419,115319.32010713198,497579.7051000606,0
7,CASH_OUT,5534.109118458967,C8856844830,120401.90803658662,96157.88639217526,M4153484395,386436.96819092653,199554.649778713,0
5,DEBIT,10409.767448152426,C3055125183,193403.62102594,231968.13172744546,M9826628681,169484.9630864107,307700.3773546199,0
5,TRANSFER,6044.638914416584,C8647429897,40290.4061432568,122909.29351128732,M6223221376,71540.69770865695,182622.10080768593,0
5,CASH_OUT,18819.516977795276,C6633664919,73581.62554747266,457421.0749258273,M2853966521,428944.59262311994,196392.82316435248,0
3,TRANSFER,5260.005501428897,C9603424683,148988.61774792187,167703.40674817347,M4697154514,154430.4496182316,347820.37672270404,1
1,CASH_OUT,8650.170573504807,C9054805846,44879.750280078566,476132.0072666861,M1023380568,329427.7021134211,468943.48804744176,0
5,TRANSFER,17467.331984643577,C2897286720,455413.1323431576,266527.6450473556,M1151073891,283221.8425433133,271179.4752461607,0
9,PAYMENT,16854.477979156993,C4071702454,3023.521591989209,315772.1893380802,M4916243932,235878.15469543717,384199.9644743899,1
1,DEBIT,3803.4182151409186,C6505800372,241930.1094321557,271470.22224466386,M8624992601,247909.73632426956,44603.27940848191,1
3,TRANSFER,16072.601864934637,C1819161877,61623.72906627572,64690.30848335045,M8531698161,366118.95704614377,105579.01871596348,1
4,CASH_OUT,9217.919046084064,C2490621528,153839.54473897428,187910.60950397048,M8611066543,43886.457061720284,251065.82045976623,1
1,DEBIT,9711.080554498569,C9783042510,463029.77990913275,49573.05613881197,M4266780392,334090.3309789526,10005.861814387395,1
1,DEBIT,2756.251451077281,C4286338591,80847.27663699343,311477.02209169086,M4580173540,447906.05069928936,126427.4893812794,1
8,CASH_OUT,1703.9701237667807,C5039069735,482916.1598591663,223437.09760021945,M4833736473,28894.098509932075,258700.64491248305,0
2,TRANSFER,14585.992208777927,C7317327180,102897.18849471086,388992.4857854684,M2969886329,70326.66961683337,7480.599128150356,1
8,PAYMENT,9979.576931870464,C5824247183,370783.05423341476,110235.24049968492,M1403687964,358315.9683510157,132273.14311302087,1
7,PAYMENT,8793.328982042072,C3206972127,273338.63244865584,82283.02921466746,M5126238451,218640.82412230878,257015.40973793474,1
2,TRANSFER,14617.213750182695,C9174602727,442239.3637983796,203166.1154818839,M2376480757,201774.3104068442,286574.6239906228,0
6,DEBIT,15333.706689923083,C4822021484,276996.6277515655,463292.69160919054,M4631614741,68483.31727211793,462875.84652765276,1
6,DEBIT,3262.2725366201357,C4512666096,267279.60957815434,355210.9075062059,M7919018352,253385.02035889405,322672.81162530393,0
3,DEBIT,12243.480474605061,C3191070597,97729.00018419995,209461.81239645934,M1172333946,63272.65559818862,207367.90126499688,1
2,DEBIT,2793.546237325942,C3202876091,83114.68102582936,258636.08487715528,M9166651947,238310.2281552702,465175.58856653393,1
1,TRANSFER,15052.364211978009,C9029896973,458244.5755577571,42106.50558854917,M4730076645,381807.6494808284,392441.4916938971,0
6,DEBIT,13173.407609716076,C4185158988,163919.09942501705,492287.9481880565,M4583845771,129132.17894358175,100004.4605563738,0
5,CASH_OUT,19136.630959560815,C5860415166,186041.12748144797,333203.65234745946,M8293601190,240393.08408986364,65421.18067440989,1
9,DEBIT,1472.2645254927816,C8965890679,379911.8292141942,142702.03423171124,M2251618464,496007.98469841783,337905.81787136645,0
1,PAYMENT,1235.3889509099608,C8963989442,169411.74121140369,292904.19710762217,M2443797316,343325.2116770186,279941.5827884919,0
7,DEBIT,5715.522786394683,C2746148085,476031.2233195014,54741.183034496986,M6619832478,420678.3856525993,394836.8068963778,1
5,TRANSFER,5307.943106344529,C9174142159,368963.88449940016,482918.33440379176,M3502114415,207423.80328027287,369402.5250393432,1
5,PAYMENT,5014.878101532797,C7888487519,298714.62128671,87392.49394168297,M8296435040,383930.46156292764,312605.76692875754,1
2,TRANSFER,18134.46615236863,C3476538277,440447.58027237625,324015.15902760706,M4667326515,20254.586470660917,493191.0858144461,0
3,TRANSFER,5065.969377005172,C4374311429,24802.954174741375,122727.23126946522,M5896973271,61455.59127112249,266794.8650552043,1
7,PAYMENT,5511.799549959756,C6380728351,128531.34609460438,358780.6913242679,M7632216104,101535.29646003107,56552.87825085992,1
6,TRANSFER,15212.025422117478,C4133023034,232518.167110455,388410.68362014054,M9624329292,200975.9623076098,414136.78240799415,0
2,TRANSFER,9049.822864765745,C9540635443,113489.2697357605,336709.86445571634,M9998358714,422872.4391628816,125926.6811728545,0
6,DEBIT,15556.540083408107,C1108393598,371952.59365107596,307249.73012759624,M5527804979,173133.02539396525,388651.0740719591,1
2,CASH_OUT,1400.7865355312663,C2085106462,459604.0155268626,446234.54697600583,M8410871728,327310.59675773146,478553.5480000257,0
2,TRANSFER,9802.666754100348,C7528668372,211885.0599654617,39313.35549487902,M4769748449,354657.1474017417,348397.7569821706,1
2,TRANSFER,768.9106436473244,C7536738387,171066.30005594747,165457.3828900976,M4492452599,293091.1770441707,298015.08047490055,0
3,TRANSFER,1346.798748761555,C8523391875,480775.3660687831,124143.73981542299,M5113849463,178620.9840850681,230193.0878375203,1
2,DEBIT,18138.10532155378,C3677816876,222426.21641377042,494006.9810327108,M8273019884,288526.67085677217,182204.93299770163,0
4,CASH_OUT,2870.982885240144,C5524810160,244524.2002246416,194694.88983343675,M1731257494,171132.79639487312,176502.37548591814,0
9,PAYMENT,10695.17157727682,C1996671824,175824.9361709527,366306.34962019935,M6461942203,41936.86927600604,318186.3528547953,0
6,DEBIT,8280.80249175406,C6434723235,454774.2365060692,342362.5819405023,M6208622687,496401.9890930072,375636.558468873,0
1,DEBIT,7012.132192550969,C3380861312,284477.74164092535,106040.61873868886,M4724080240,63591.226816255454,339258.5347422072,1
8,CASH_OUT,18006.683579176723,C2262501783,381087.2935908223,119498.84010577566,M9467598276,36174.19191802868,99205.05059678137,0
7,CASH_OUT,534.2855958322411,C6313238343,405903.3591754432,140642.28177651705,M2186437240,439265.37460357795,246993.5900717456,1
3,DEBIT,13309.414754894224,C9368756442,170924.5209586291,205563.6391296896,M4403292453,150917.33044644757,395820.0360915315,0
1,PAYMENT,19271.549240849654,C5057308438,216847.16566019002,117162.5328252634,M6262365305,325148.4870367538,237852.03909452813,0
5,DEBIT,11247.346850890655,C7914646343,424235.8872031323,9825.741373423902,M8221816192,164502.86483111643,268311.6398677469,1
4,CASH_OUT,18742.76699445853,C8670006894,181627.67583790512,439696.52840359777,M9090573311,195727.13539723557,385568.0240854111,0
8,PAYMENT,1139.931797791873,C9617573604,396967.56672592566,482804.915690442,M7706496672,131056.48600839825,330632.65313254576,0
1,CASH_OUT,8433.987049575811,C4317932187,470496.16128721857,170785.19351578396,M1798578887,171522.0028965051,204672.4604411963,1
1,PAYMENT,5277.140040144818,C4017164476,311605.1865340035,169253.43971273644,M3121066156,205350.20029327157,447706.3555971095,0
4,TRANSFER,14643.337203116524,C8560964853,370813.64372594445,3545.9063871854933,M6745459998,360208.03454617143,81283.5343317393,1
8,CASH_OUT,19627.812100895208,C7497951230,402548.65602056746,340125.34416518704,M8661914952,255768.0971173959,497758.22429516236,0
5,CASH_OUT,5204.948242640531,C4024014621,422519.82444832125,412719.9478743144,M3825181289,471782.60857848846,59426.2892381186,0
2,DEBIT,13118.074569334081,C4041360109,197526.668928398,73304.15018000158,M8685325692,20940.196919387756,7474.98555211945,0
6,CASH_OUT,4042.1428919188284,C7338030929,25631.729587999085,79833.17468357537,M2176999665,251534.16131601407,445009.4505743823,1
5,CASH_OUT,11350.072065975037,C3896524458,200938.13561836976,395041.62498571887,M2836123009,292112.3944158591,122476.75418297804,0
2,TRANSFER,9332.25648509789,C4276601949,336878.11489204486,308145.3741770723,M8863086052,460098.49303713697,364849.8137233604,0
3,CASH_OUT,19442.906059667588,C1195217007,225175.1928903964,22430.278813858506,M2255913240,24579.261810713793,405507.68746603467,0
9,TRANSFER,12209.692726659685,C3011462835,374481.5754301993,311273.4952311408,M4757655008,286749.792467608,429493.1955160584,0
7,TRANSFER,7055.176804527694,C8617351019,178491.21473433194,154458.86142188302,M8609749778,426814.96426397853,495797.1178320834,0
7,TRANSFER,2370.506119269874,C4663529784,317372.07055201475,184362.57773542296,M7089866259,120963.86405961828,147019.85501999952,0
6,TRANSFER,3109.8118918251976,C9574465390,93209.90242698729,384865.7091484401,M8509348072,438146.1742619687,355121.67096362956,0
8,PAYMENT,4583.806906029578,C4418825771,374684.71832247847,405467.5963363053,M9423868124,9521.704637145911,57699.92914041411,0
4,DEBIT,5094.23656067193,C6220536015,272847.98440651293,200178.31341991533,M7266227216,366227.31456686486,203404.6456784247,0
8,PAYMENT,17027.25955103864,C2443139359,102032.1942733003,473576.4680031774,M9340038339,466556.6105843265,423985.8466562952,1
4,CASH_OUT,11268.333486822246,C4321646316,145955.58674890365,203231.3589760361,M7888029267,328598.8308200311,183829.02302955417,0
